appid,name,average_forever,average_2weeks,median_forever,median_2weeks,ccu,genre,price,categories 1,categories 2,ratings,owners_average,MutualPlayerCount,cat_1_Multi-player,cat_1_Single-player,cat_2_Single-player,cat_2_Multi-player,Action,Adventure,Animation & Modeling,Casual,Design & Illustration,Early Access,Education,Free to Play,Game Development,Gore,Indie,Massively Multiplayer,Movie,Nudity,RPG,Racing,Sexual Content,Simulation,Sports,Strategy,Utilities,Violent,Web Publishing,single player,multi player
557340,My Friend Pedro,248,0,153,0,32,"['Action', 'Indie']",19.99,Single-player,,0.863864174,1500000,69,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
601840,Griftlands,2168,0,1089,0,186,['Indie'],19.99,Single-player,,0.830017095,750000,24,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
442780,STRAFE: Gold Edition,621,0,634,0,1,"['Action', 'Indie']",14.99,Single-player,,0.774749065,350000,46,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
629820,Maneater,652,0,604,0,80,"['Action', 'Adventure', 'Indie', 'RPG']",39.99,Single-player,,0.814313007,750000,124,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
639130,Ultrawings,0,0,0,0,0,"['Adventure', 'Simulation']",14.99,Single-player,,0.780245382,10000,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
642830,Milanoir,0,0,0,0,0,"['Sexual Content', 'Nudity', 'Violent', 'Action', 'Adventure', 'Indie']",12.99,Single-player,Multi-player,0.778402253,35000,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
653530,Return of the Obra Dinn,473,0,579,0,95,"['Adventure', 'Indie']",19.99,Single-player,,0.864778484,750000,23,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
657300,Party Crashers,0,0,0,0,0,"['Indie', 'Racing']",14.99,Multi-player,,0.778864973,10000,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
661220,Cutthroat Gunboat,0,0,0,0,0,"['Action', 'Indie']",1.99,Multi-player,,0.778879999,10000,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
669290,Espire 1: VR Operative,30,0,30,0,1,"['Action', 'Adventure', 'Strategy']",19.99,Single-player,,0.774465077,75000,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
690810,Killing Floor: Incursion,20,0,20,0,2,['Action'],19.99,Single-player,Multi-player,0.770796603,350000,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
669330,Mechabellum,2764,187,3855,290,930,"['Action', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']",14.99,Single-player,Multi-player,0.786623115,750000,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
673000,High Hell,62,0,78,0,1,"['Action', 'Indie']",9.99,Single-player,,0.782753697,75000,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
676470,Sommad,2,0,2,0,0,"['Adventure', 'Casual', 'Indie']",0,Single-player,Multi-player,0.7788568,10000,3,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
677330,Theseus,0,0,0,0,0,"['Action', 'Adventure', 'Indie']",9.99,Single-player,,0.778893318,10000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
678850,Uurnog Uurnlimited,0,0,0,0,0,['Indie'],9.99,Single-player,Multi-player,0.778929406,10000,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
679900,Swords & Souls: Neverseen,594,0,719,0,50,"['Action', 'Adventure', 'Indie', 'RPG']",7.49,Single-player,,0.799265064,750000,16,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
493840,Marvel vs. Capcom: Infinite,563,0,1072,0,10,['Action'],39.99,Single-player,Multi-player,0.765913609,150000,12,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
692890,Roboquest,1306,295,1677,295,779,"['Action', 'Indie']",24.99,Single-player,Multi-player,0.839512907,350000,32,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696140,No Heroes Here,2,0,2,0,0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",14.99,Single-player,Multi-player,0.780672152,35000,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
702670,Donut County,143,0,177,0,22,"['Adventure', 'Casual', 'Indie']",12.99,Single-player,,0.810744596,350000,16,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
636450,Rez Infinite,15,0,15,0,5,"['Action', 'Casual', 'Indie']",24.99,Single-player,,0.78385428,75000,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
709440,Override: Mech City Brawl,24,0,32,0,1,"['Action', 'Indie']",0,Single-player,Multi-player,0.778785549,75000,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
710610,Don't Sink,0,0,0,0,0,"['Adventure', 'Casual', 'Indie', 'RPG']",9.99,Single-player,,0.778483042,35000,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
711540,Lonely Mountains: Downhill,362,0,362,0,17,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']",19.99,Single-player,,0.788542153,150000,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
712180,Mugsters,0,0,0,0,0,"['Action', 'Indie']",1.24,Single-player,Multi-player,0.7784631,35000,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
716490,EXAPUNKS,795,0,925,0,28,"['Indie', 'Simulation']",19.99,Single-player,,0.787607744,350000,9,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
404680,Hob,427,0,537,0,9,"['Action', 'Adventure', 'Indie']",19.99,Single-player,,0.794335904,350000,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
436180,Spacelords,85,0,34,0,14,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy', 'Movie']",0,Single-player,Multi-player,0.754324701,750000,22,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
724000,Uragun,0,0,0,0,5,"['Action', 'Indie']",4.99,Single-player,,0.778776186,75000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
724300,Roof Rage,0,0,0,0,2,"['Action', 'Indie']",14.99,Single-player,Multi-player,0.781134333,35000,4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
730390,Raji: An Ancient Epic,73,35,93,35,4,"['Action', 'Adventure', 'Indie']",24.99,Single-player,,0.781854164,150000,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
732430,Superflight,81,1,78,1,19,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",2.99,Single-player,,0.828677852,750000,26,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
737520,Flynn: Son of Crimson,63,0,63,0,4,"['Action', 'Adventure', 'Indie']",19.99,Single-player,,0.780028509,35000,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
742300,Mega Man 11,356,0,531,0,19,['Action'],29.99,Single-player,,0.79338342,350000,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
751820,Black Future '88,86,0,86,0,2,"['Action', 'Adventure']",19.99,Single-player,Multi-player,0.777582025,75000,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
753650,Due Process,275,0,167,0,2,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']",14.99,Multi-player,,0.782359279,1500000,8,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
757320,Atomicrops,468,9,182,9,123,"['Action', 'Indie']",14.99,Single-player,,0.783791372,350000,12,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
760650,Hammerting,115,0,230,0,40,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",24.99,Single-player,Multi-player,0.764660246,350000,33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
761910,Worbital,222,0,222,0,5,"['Action', 'Indie', 'Strategy']",12.99,Single-player,Multi-player,0.780514559,10000,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
762840,Maquette,477,0,477,0,1,"['Adventure', 'Indie']",19.99,Single-player,,0.777118246,75000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
764050,Maelstrom,1823,0,3289,0,7,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",0,Single-player,Multi-player,0.782729744,350000,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
768450,NUTS,0,0,0,0,1,"['Adventure', 'Simulation']",19.99,Single-player,,0.781191674,35000,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
773370,Exo One,182,0,233,0,3,"['Adventure', 'Casual', 'Indie', 'Simulation']",16.99,Single-player,,0.793677942,350000,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1
774201,Heaven's Vault,202,0,329,0,6,"['Adventure', 'Indie']",24.99,Single-player,,0.784757644,150000,6,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
774791,Surgeon Simulator 2,182,0,275,0,40,"['Action', 'Casual', 'Indie', 'Simulation']",4.99,Single-player,Multi-player,0.77448515,35000,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
604510,Empires in Ruins,0,0,0,0,0,"['Indie', 'RPG', 'Simulation', 'Strategy']",17.99,Single-player,,0.778913389,35000,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780290,Gloomhaven,1023,0,642,0,901,"['Adventure', 'RPG', 'Strategy']",34.99,Single-player,Multi-player,0.798958312,750000,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
788420,Potion Explosion,0,0,0,0,5,"['Casual', 'Strategy']",6.99,Single-player,Multi-player,0.779265303,35000,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
803050,Per Aspera,541,0,740,0,73,"['Indie', 'Simulation', 'Strategy']",29.99,Single-player,Multi-player,0.775341176,350000,40,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
835960,The Talos Principle 2,1463,3,1595,3,484,"['Action', 'Adventure']",17.99,Single-player,,0.818479115,150000,22,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
951440,Volcanoids,716,0,704,0,163,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",19.99,Single-player,Multi-player,0.78957997,350000,19,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1143810,Black Skylands,622,17,963,17,136,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Single-player,,0.782431288,150000,26,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1227280,Despot's Game: Dystopian Battle Simulator,440,0,444,0,25,"['Indie', 'RPG', 'Strategy']",7.99,Single-player,Multi-player,0.785802297,150000,8,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
494430,Praey for the Gods,265,29,414,29,10,"['Action', 'Adventure', 'Indie', 'RPG']",29.99,Single-player,,0.782170228,150000,35,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1410640,Syberia: The World Before,250,0,376,0,54,['Adventure'],39.99,Single-player,,0.792494411,350000,46,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1449280,Ghostbusters: The Video Game Remastered,433,0,866,0,28,['Action'],24.99,Single-player,,0.785142432,350000,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1400520,Nomads of Driftland,28,0,52,0,2,"['Free to Play', 'Indie', 'Simulation', 'Strategy']",0,Single-player,,0.778699226,35000,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
264120,Victory: The Age of Racing,59,0,39,0,4,"['Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports']",0,Single-player,Multi-player,0.767068528,350000,18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1403370,Zenith: The Last City,194,0,200,0,11,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Free to Play', 'Early Access']",0,Multi-player,,0.77270585,750000,12,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1427890,Blaston,12,0,12,0,3,"['Action', 'Indie', 'Strategy']",0,Single-player,Multi-player,0.78137179,35000,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
541660,Disney Infinity 2.0: Gold Edition,557,0,624,0,4,"['Action', 'Adventure']",29.99,Single-player,,0.780437631,10000,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
687490,Trivia Vault: Super Heroes Trivia,0,0,0,0,1,"['Casual', 'Indie', 'Simulation', 'Strategy']",9.99,Single-player,,0.777762663,35000,11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
710110,Trivia Vault: Mini Mixed Trivia 3,0,0,0,0,0,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",9.99,Single-player,,0.777928294,10000,13,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
714610,Google Spotlight Stories: Rain or Shine,0,0,0,0,0,"['Adventure', 'Free to Play']",0,Single-player,,0.779051873,35000,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
750350,Google Spotlight Stories: Piggy,0,0,0,0,0,"['Adventure', 'Free to Play']",0,Single-player,,0.778969748,10000,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
752910,Cookies vs. Claus,0,0,0,0,0,"['Action', 'Casual', 'Indie', 'Early Access']",2.99,Single-player,Multi-player,0.779176902,10000,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772080,Mind Portal,0,0,0,0,0,"['Adventure', 'Casual', 'Indie']",0.99,Single-player,,0.7785211,10000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
781440,"OH MY GOD, LOOK AT THIS KNIGHT",17,0,32,0,1,"['Action', 'Adventure', 'Free to Play', 'Indie']",0,Single-player,,0.789961342,150000,7,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
798650,Squeakers,0,0,0,0,0,"['Action', 'Adventure', 'Indie']",0.49,Single-player,Multi-player,0.779116185,35000,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
492630,Bear With Me - Episode One,0,0,0,0,1,"['Adventure', 'Indie']",0,Single-player,,0.781872382,150000,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
810660,The Office Quest,93,0,93,0,14,"['Adventure', 'Indie']",8.99,Single-player,,0.782529031,75000,6,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
822240,Animal Jam,105,0,105,0,193,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Early Access']",0,Multi-player,,0.762135624,750000,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
832080,Google Spotlight Stories: Back to the Moon,1,0,1,0,0,"['Adventure', 'Free to Play']",0,Single-player,,0.779101598,35000,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
851520,Trivia Vault: TV Trivia,0,0,0,0,0,"['Action', 'Casual', 'Simulation', 'Strategy']",9.99,Single-player,,0.778030092,10000,8,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
860340,Trivia Vault: Toy Trivia,0,0,0,0,0,"['Action', 'Casual', 'Simulation']",9.99,Single-player,,0.777988663,10000,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
871550,Chicken Rider,1,0,1,0,0,"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing']",0,Single-player,,0.778603305,10000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
881040,Bug Academy,0,0,0,0,1,"['Action', 'Casual', 'Indie']",9.99,Single-player,,0.780365114,10000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
914320,Swarm Simulator: Evolution,185,0,310,0,28,"['Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation']",0,Single-player,,0.778754139,75000,6,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
949000,Marble Combat,1,0,1,0,0,"['Action', 'Casual', 'Free to Play', 'Indie', 'Early Access']",0,Single-player,Multi-player,0.778773508,75000,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
787980,4D Minesweeper,17,0,17,0,8,"['Casual', 'Indie']",0,Single-player,,0.780802392,35000,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
979060,Bloons Adventure Time TD,978,0,1453,0,94,"['Action', 'Strategy']",0,Single-player,,0.789012616,350000,25,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1067850,Kindergarten 2,543,0,590,0,41,"['Adventure', 'Indie']",14.99,Single-player,,0.802977773,150000,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1305720,Delores: A Thimbleweed Park Mini-Adventure,6,0,1,0,1,"['Adventure', 'Indie']",0,Single-player,,0.780819397,150000,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1383550,Soul Dossier ,272,0,286,0,0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']",0,Multi-player,,0.770032146,350000,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390480,Never BreakUp Beta,0,0,0,0,0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",0,Single-player,Multi-player,0.778355814,75000,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1390700,The Crackpet Show,0,0,0,0,8,"['Action', 'Adventure', 'Indie']",8.49,Single-player,Multi-player,0.781307961,10000,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1437820,Heroes of the Three Kingdoms,1246,0,2216,0,107,"['Action', 'RPG', 'Simulation', 'Strategy']",0.99,Single-player,,0.78418496,350000,9,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1702320,PIGGY: Hunt,0,0,0,0,3,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']",0,Multi-player,,0.776000289,75000,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
449090,Zombie Parking,45,0,45,0,0,"['Action', 'Indie']",0.99,Single-player,,0.7786098,35000,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
477770,Ride 2,980,0,1092,0,17,"['Racing', 'Simulation', 'Sports']",24.99,Single-player,Multi-player,0.787041939,350000,35,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
489380,QuiVr,0,0,0,0,0,"['Action', 'Casual', 'Indie', 'Simulation']",19.99,Single-player,Multi-player,0.780752541,75000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
963000,Frog Detective 1: The Haunted Island,264,0,460,0,2,"['Adventure', 'Casual', 'Indie']",4.99,Single-player,,0.797614121,150000,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
485380,Welcome to the Game,224,0,98,0,7,"['Indie', 'Simulation']",4.99,Single-player,,0.784000365,150000,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2440510,Forza Motorsport,1993,0,1993,0,553,['Racing'],69.99,Single-player,Multi-player,0.714610543,350000,16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619780,The Swords of Ditto: Mormo's Curse,307,0,420,0,4,"['Action', 'Adventure', 'Indie', 'RPG']",14.99,Single-player,Multi-player,0.768033056,350000,10,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1694600,THE HOUSE OF THE DEAD: Remake,49,0,63,0,6,['Action'],24.99,Single-player,Multi-player,0.773216804,150000,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1112400,Project Torque - Free 2 Play MMO Racing Game,27,0,25,0,28,"['Free to Play', 'Massively Multiplayer', 'Racing']",0,Single-player,Multi-player,0.776018492,750000,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
502800,SENRAN KAGURA ESTIVAL VERSUS,605,0,251,0,31,['Action'],29.99,Single-player,Multi-player,0.803508587,350000,26,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
448750,Infinity Saga,0,0,0,0,0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2.99,Single-player,,0.778702325,35000,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
464940,Sketchfab VR,5,0,10,0,0,['Adventure'],0,Single-player,,0.778641121,10000,4,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
485260,Talent Not Included,0,0,0,0,0,"['Action', 'Indie']",12.99,Single-player,Multi-player,0.778920786,10000,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
783120,淑女同萌！,0,0,0,0,4,['Adventure'],29.99,Single-player,,0.783506136,35000,14,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
882940,The Moment We Met,1,0,1,0,0,"['Adventure', 'RPG', 'Simulation']",1.99,Single-player,,0.777384398,75000,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
990050,Death end re;Quest,734,0,815,0,7,"['Action', 'Adventure', 'RPG']",29.99,Single-player,,0.778759788,75000,26,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1454890,Titanfall­,1,0,1,0,1,['Action'],0,Multi-player,,0.755029563,150000,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
704190,Bitcoin Collector,3,0,3,0,0,"['Action', 'Adventure', 'Casual', 'Indie']",1.99,Single-player,,0.777728852,10000,14,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
715310,Urban Rivals,4,0,4,0,18,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free to Play']",0,Single-player,Multi-player,0.776191133,150000,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
719640,War Planet Online: Global Conquest,30,0,45,0,297,"['Massively Multiplayer', 'Strategy', 'Free to Play']",0,Multi-player,,0.774918216,350000,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
